"District","District Code","Grade","Count","%"
"Amistad Academy District","=""2790013""",11,15,29.4
"Amistad Academy District","=""2790013""",12,"*","*"
"Andover School District","=""0010011""","K","N/A","*"
"Andover School District","=""0010011""",01,"N/A","*"
"Andover School District","=""0010011""",02,"N/A","N/A"
"Andover School District","=""0010011""",03,"N/A","N/A"
"Andover School District","=""0010011""",04,"*","*"
"Andover School District","=""0010011""",05,"*","*"
"Andover School District","=""0010011""",06,"N/A","N/A"
"Ansonia School District","=""0020011""","K","*","*"
"Ansonia School District","=""0020011""",01,7,3.7
"Ansonia School District","=""0020011""",02,"*","*"
"Ansonia School District","=""0020011""",03,"*","*"
"Ansonia School District","=""0020011""",04,16,8.6
"Ansonia School District","=""0020011""",05,18,9.4
"Ansonia School District","=""0020011""",06,21,12.6
"Ansonia School District","=""0020011""",07,39,21.0
"Ansonia School District","=""0020011""",08,23,11.7
"Ansonia School District","=""0020011""",09,46,32.6
"Ansonia School District","=""0020011""",10,35,20.3
"Ansonia School District","=""0020011""",11,16,10.2
"Ansonia School District","=""0020011""",12,22,15.0
"Area Cooperative Educational Services","=""2440014""","K","*","*"
"Area Cooperative Educational Services","=""2440014""",01,"*","*"
"Area Cooperative Educational Services","=""2440014""",02,"*","*"
"Area Cooperative Educational Services","=""2440014""",03,7,6.4
"Area Cooperative Educational Services","=""2440014""",04,7,6.5
"Area Cooperative Educational Services","=""2440014""",05,19,15.7
"Area Cooperative Educational Services","=""2440014""",06,52,14.7
"Area Cooperative Educational Services","=""2440014""",07,55,16.5
"Area Cooperative Educational Services","=""2440014""",08,62,17.8
"Area Cooperative Educational Services","=""2440014""",09,12,22.6
"Area Cooperative Educational Services","=""2440014""",10,10,17.9
"Area Cooperative Educational Services","=""2440014""",11,13,28.3
"Area Cooperative Educational Services","=""2440014""",12,20,14.7
"Ashford School District","=""0030011""","K","N/A","N/A"
"Ashford School District","=""0030011""",01,"N/A","N/A"
"Ashford School District","=""0030011""",02,"N/A","N/A"
"Ashford School District","=""0030011""",03,"N/A","N/A"
"Ashford School District","=""0030011""",04,"N/A","N/A"
"Ashford School District","=""0030011""",05,"*","*"
"Ashford School District","=""0030011""",06,"N/A","N/A"
"Ashford School District","=""0030011""",07,"*","*"
"Ashford School District","=""0030011""",08,6,13.0
"Avon School District","=""0040011""","K","N/A","N/A"
"Avon School District","=""0040011""",01,"N/A","N/A"
"Avon School District","=""0040011""",02,"*","*"
"Avon School District","=""0040011""",03,"*","*"
"Avon School District","=""0040011""",04,"*","*"
"Avon School District","=""0040011""",05,11,4.2
"Avon School District","=""0040011""",06,8,3.5
"Avon School District","=""0040011""",07,17,6.1
"Avon School District","=""0040011""",08,17,6.2
"Avon School District","=""0040011""",09,"*","*"
"Avon School District","=""0040011""",10,10,4.1
"Avon School District","=""0040011""",11,8,3.5
"Avon School District","=""0040011""",12,18,6.3
"Barkhamsted School District","=""0050011""","K","N/A","N/A"
"Barkhamsted School District","=""0050011""",01,"N/A","*"
"Barkhamsted School District","=""0050011""",02,"N/A","N/A"
"Barkhamsted School District","=""0050011""",03,"N/A","N/A"
"Barkhamsted School District","=""0050011""",04,"N/A","N/A"
"Barkhamsted School District","=""0050011""",05,"N/A","N/A"
"Barkhamsted School District","=""0050011""",06,"N/A","N/A"
"Berlin School District","=""0070011""","K","*","*"
"Berlin School District","=""0070011""",01,"*","*"
"Berlin School District","=""0070011""",02,"*","*"
"Berlin School District","=""0070011""",03,"*","*"
"Berlin School District","=""0070011""",04,6,3.1
"Berlin School District","=""0070011""",05,"*","*"
"Berlin School District","=""0070011""",06,"*","*"
"Berlin School District","=""0070011""",07,14,5.5
"Berlin School District","=""0070011""",08,13,6.0
"Berlin School District","=""0070011""",09,7,2.8
"Berlin School District","=""0070011""",10,9,4.3
"Berlin School District","=""0070011""",11,14,6.0
"Berlin School District","=""0070011""",12,18,8.2
"Bethany School District","=""0080011""","K","*","*"
"Bethany School District","=""0080011""",01,"N/A","N/A"
"Bethany School District","=""0080011""",02,"N/A","N/A"
"Bethany School District","=""0080011""",03,"N/A","N/A"
"Bethany School District","=""0080011""",04,"N/A","N/A"
"Bethany School District","=""0080011""",05,"*","*"
"Bethany School District","=""0080011""",06,"N/A","N/A"
"Bethel School District","=""0090011""","K","*","*"
"Bethel School District","=""0090011""",01,"*","*"
"Bethel School District","=""0090011""",02,"*","*"
"Bethel School District","=""0090011""",03,"*","*"
"Bethel School District","=""0090011""",04,9,3.6
"Bethel School District","=""0090011""",05,9,3.4
"Bethel School District","=""0090011""",06,26,11.2
"Bethel School District","=""0090011""",07,27,11.4
"Bethel School District","=""0090011""",08,21,10.5
"Bethel School District","=""0090011""",09,29,11.4
"Bethel School District","=""0090011""",10,23,9.9
"Bethel School District","=""0090011""",11,41,17.2
"Bethel School District","=""0090011""",12,29,13.9
"Bloomfield School District","=""0110011""","K","*","*"
"Bloomfield School District","=""0110011""",01,"*","*"
"Bloomfield School District","=""0110011""",02,7,5.0
"Bloomfield School District","=""0110011""",03,"*","*"
"Bloomfield School District","=""0110011""",04,"*","*"
"Bloomfield School District","=""0110011""",05,14,9.5
"Bloomfield School District","=""0110011""",06,15,10.7
"Bloomfield School District","=""0110011""",07,39,26.7
"Bloomfield School District","=""0110011""",08,35,24.1
"Bloomfield School District","=""0110011""",09,47,26.9
"Bloomfield School District","=""0110011""",10,28,17.8
"Bloomfield School District","=""0110011""",11,18,11.0
"Bloomfield School District","=""0110011""",12,27,16.1
"Bolton School District","=""0120011""","K","N/A","N/A"
"Bolton School District","=""0120011""",01,"*","*"
"Bolton School District","=""0120011""",02,"N/A","N/A"
"Bolton School District","=""0120011""",03,"N/A","N/A"
"Bolton School District","=""0120011""",04,"*","*"
"Bolton School District","=""0120011""",05,"N/A","N/A"
"Bolton School District","=""0120011""",06,"*","*"
"Bolton School District","=""0120011""",07,"*","*"
"Bolton School District","=""0120011""",08,"*","*"
"Bolton School District","=""0120011""",09,"*","*"
"Bolton School District","=""0120011""",10,6,9.7
"Bolton School District","=""0120011""",11,6,8.8
"Bolton School District","=""0120011""",12,"*","*"
"Booker T. Washington Academy District","=""2950013""","K","N/A","N/A"
"Booker T. Washington Academy District","=""2950013""",01,"N/A","N/A"
"Booker T. Washington Academy District","=""2950013""",02,"N/A","N/A"
"Booker T. Washington Academy District","=""2950013""",03,"N/A","N/A"
"Booker T. Washington Academy District","=""2950013""",04,"*","*"
"Bozrah School District","=""0130011""","K","N/A","*"
"Bozrah School District","=""0130011""",01,"*","*"
"Bozrah School District","=""0130011""",02,"N/A","*"
"Bozrah School District","=""0130011""",03,"N/A","N/A"
"Bozrah School District","=""0130011""",04,"N/A","*"
"Bozrah School District","=""0130011""",05,"N/A","N/A"
"Bozrah School District","=""0130011""",06,"*","*"
"Bozrah School District","=""0130011""",07,"N/A","N/A"
"Bozrah School District","=""0130011""",08,"*","*"
"Branford School District","=""0140011""","K","N/A","N/A"
"Branford School District","=""0140011""",01,"N/A","N/A"
"Branford School District","=""0140011""",02,"N/A","N/A"
"Branford School District","=""0140011""",03,"N/A","N/A"
"Branford School District","=""0140011""",04,"*","*"
"Branford School District","=""0140011""",05,"*","*"
"Branford School District","=""0140011""",06,10,4.5
"Branford School District","=""0140011""",07,21,9.5
"Branford School District","=""0140011""",08,27,12.3
"Branford School District","=""0140011""",09,21,10.7
"Branford School District","=""0140011""",10,24,10.2
"Branford School District","=""0140011""",11,36,15.6
"Branford School District","=""0140011""",12,21,9.3
"Brass City Charter School District","=""2900013""","K","*","*"
"Brass City Charter School District","=""2900013""",01,"N/A","N/A"
"Brass City Charter School District","=""2900013""",02,"*","*"
"Brass City Charter School District","=""2900013""",03,"N/A","N/A"
"Brass City Charter School District","=""2900013""",04,"*","*"
"Brass City Charter School District","=""2900013""",05,"*","*"
"Bridgeport School District","=""0150011""","K","*","*"
"Bridgeport School District","=""0150011""",01,44,2.5
"Bridgeport School District","=""0150011""",02,55,3.3
"Bridgeport School District","=""0150011""",03,141,7.7
"Bridgeport School District","=""0150011""",04,164,9.6
"Bridgeport School District","=""0150011""",05,231,13.7
"Bridgeport School District","=""0150011""",06,238,15.2
"Bridgeport School District","=""0150011""",07,315,21.0
"Bridgeport School District","=""0150011""",08,292,20.6
"Bridgeport School District","=""0150011""",09,551,36.0
"Bridgeport School District","=""0150011""",10,368,25.8
"Bridgeport School District","=""0150011""",11,280,22.4
"Bridgeport School District","=""0150011""",12,200,15.7
"Bristol School District","=""0170011""","K",11,1.9
"Bristol School District","=""0170011""",01,"*","*"
"Bristol School District","=""0170011""",02,17,3.0
"Bristol School District","=""0170011""",03,24,4.2
"Bristol School District","=""0170011""",04,28,4.9
"Bristol School District","=""0170011""",05,56,8.9
"Bristol School District","=""0170011""",06,57,9.0
"Bristol School District","=""0170011""",07,88,12.8
"Bristol School District","=""0170011""",08,109,17.6
"Bristol School District","=""0170011""",09,76,12.4
"Bristol School District","=""0170011""",10,54,9.9
"Bristol School District","=""0170011""",11,85,13.9
"Bristol School District","=""0170011""",12,46,7.7
"Brookfield School District","=""0180011""","K","N/A","N/A"
"Brookfield School District","=""0180011""",01,"N/A","N/A"
"Brookfield School District","=""0180011""",02,"*","*"
"Brookfield School District","=""0180011""",03,"*","*"
"Brookfield School District","=""0180011""",04,"N/A","N/A"
"Brookfield School District","=""0180011""",05,15,7.2
"Brookfield School District","=""0180011""",06,15,6.1
"Brookfield School District","=""0180011""",07,11,5.2
"Brookfield School District","=""0180011""",08,14,6.0
"Brookfield School District","=""0180011""",09,8,3.5
"Brookfield School District","=""0180011""",10,9,4.3
"Brookfield School District","=""0180011""",11,13,5.9
"Brookfield School District","=""0180011""",12,12,5.6
"Brooklyn School District","=""0190011""","K","N/A","N/A"
"Brooklyn School District","=""0190011""",01,"N/A","N/A"
"Brooklyn School District","=""0190011""",02,"*","*"
"Brooklyn School District","=""0190011""",03,7,9.0
"Brooklyn School District","=""0190011""",04,"*","*"
"Brooklyn School District","=""0190011""",05,8,11.6
"Brooklyn School District","=""0190011""",06,7,7.7
"Brooklyn School District","=""0190011""",07,10,8.8
"Brooklyn School District","=""0190011""",08,13,15.9
"Canaan School District","=""0210011""","K","N/A","*"
"Canaan School District","=""0210011""",01,"N/A","*"
"Canaan School District","=""0210011""",02,"N/A","*"
"Canaan School District","=""0210011""",03,"N/A","*"
"Canaan School District","=""0210011""",04,"N/A","*"
"Canaan School District","=""0210011""",05,"N/A","*"
"Canaan School District","=""0210011""",06,"*","*"
"Canaan School District","=""0210011""",07,"N/A","*"
"Canaan School District","=""0210011""",08,"*","*"
"Canterbury School District","=""0220011""","K","N/A","N/A"
"Canterbury School District","=""0220011""",01,"N/A","N/A"
"Canterbury School District","=""0220011""",02,"N/A","N/A"
"Canterbury School District","=""0220011""",03,"N/A","N/A"
"Canterbury School District","=""0220011""",04,"N/A","N/A"
"Canterbury School District","=""0220011""",05,"N/A","N/A"
"Canterbury School District","=""0220011""",06,"*","*"
"Canterbury School District","=""0220011""",07,"*","*"
"Canterbury School District","=""0220011""",08,"*","*"
"Canterbury School District","=""0220011""",12,"N/A","*"
"Canton School District","=""0230011""","K","N/A","N/A"
"Canton School District","=""0230011""",01,"N/A","N/A"
"Canton School District","=""0230011""",02,"*","*"
"Canton School District","=""0230011""",03,"N/A","N/A"
"Canton School District","=""0230011""",04,"N/A","N/A"
"Canton School District","=""0230011""",05,"*","*"
"Canton School District","=""0230011""",06,"*","*"
"Canton School District","=""0230011""",07,"*","*"
"Canton School District","=""0230011""",08,"*","*"
"Canton School District","=""0230011""",09,6,4.3
"Canton School District","=""0230011""",10,"*","*"
"Canton School District","=""0230011""",11,"*","*"
"Canton School District","=""0230011""",12,"*","*"
"Capital Preparatory Harbor School District","=""2970013""","K","*","*"
"Capital Preparatory Harbor School District","=""2970013""",01,"N/A","N/A"
"Capital Preparatory Harbor School District","=""2970013""",02,"N/A","N/A"
"Capital Preparatory Harbor School District","=""2970013""",03,"*","*"
"Capital Preparatory Harbor School District","=""2970013""",04,"N/A","N/A"
"Capital Preparatory Harbor School District","=""2970013""",05,10,28.6
"Capital Preparatory Harbor School District","=""2970013""",06,11,25.0
"Capital Preparatory Harbor School District","=""2970013""",07,7,20.0
"Capital Preparatory Harbor School District","=""2970013""",08,12,30.8
"Capital Preparatory Harbor School District","=""2970013""",09,9,17.0
"Capital Preparatory Harbor School District","=""2970013""",10,"*","*"
"Capital Preparatory Harbor School District","=""2970013""",11,"*","*"
"Capital Preparatory Harbor School District","=""2970013""",12,"*","*"
"Capitol Region Education Council","=""2410014""","K","*","*"
"Capitol Region Education Council","=""2410014""",01,"*","*"
"Capitol Region Education Council","=""2410014""",02,"*","*"
"Capitol Region Education Council","=""2410014""",03,"*","*"
"Capitol Region Education Council","=""2410014""",04,10,1.7
"Capitol Region Education Council","=""2410014""",05,10,2.2
"Capitol Region Education Council","=""2410014""",06,89,14.0
"Capitol Region Education Council","=""2410014""",07,122,18.9
"Capitol Region Education Council","=""2410014""",08,119,17.4
"Capitol Region Education Council","=""2410014""",09,136,25.0
"Capitol Region Education Council","=""2410014""",10,119,21.1
"Capitol Region Education Council","=""2410014""",11,73,13.4
"Capitol Region Education Council","=""2410014""",12,70,11.9
"Chaplin School District","=""0240011""","K","N/A","N/A"
"Chaplin School District","=""0240011""",01,"N/A","*"
"Chaplin School District","=""0240011""",02,"N/A","N/A"
"Chaplin School District","=""0240011""",03,"*","*"
"Chaplin School District","=""0240011""",04,"N/A","*"
"Chaplin School District","=""0240011""",05,"N/A","N/A"
"Chaplin School District","=""0240011""",06,"N/A","*"
"Cheshire School District","=""0250011""","K","N/A","N/A"
"Cheshire School District","=""0250011""",01,"*","*"
"Cheshire School District","=""0250011""",02,"N/A","N/A"
"Cheshire School District","=""0250011""",03,"*","*"
"Cheshire School District","=""0250011""",04,"*","*"
"Cheshire School District","=""0250011""",05,9,2.8
"Cheshire School District","=""0250011""",06,11,3.5
"Cheshire School District","=""0250011""",07,10,2.7
"Cheshire School District","=""0250011""",08,25,6.0
"Cheshire School District","=""0250011""",09,9,2.5
"Cheshire School District","=""0250011""",10,13,3.8
"Cheshire School District","=""0250011""",11,19,5.1
"Cheshire School District","=""0250011""",12,21,5.8
"Chester School District","=""0260011""","K","N/A","N/A"
"Chester School District","=""0260011""",01,"N/A","N/A"
"Chester School District","=""0260011""",02,"*","*"
"Chester School District","=""0260011""",03,"N/A","N/A"
"Chester School District","=""0260011""",04,"N/A","N/A"
"Chester School District","=""0260011""",05,"N/A","N/A"
"Chester School District","=""0260011""",06,"N/A","N/A"
"Clinton School District","=""0270011""","K","N/A","N/A"
"Clinton School District","=""0270011""",01,"N/A","N/A"
"Clinton School District","=""0270011""",02,"*","*"
"Clinton School District","=""0270011""",03,"*","*"
"Clinton School District","=""0270011""",04,10,6.9
"Clinton School District","=""0270011""",05,"*","*"
"Clinton School District","=""0270011""",06,8,5.7
"Clinton School District","=""0270011""",07,12,7.1
"Clinton School District","=""0270011""",08,10,7.2
"Clinton School District","=""0270011""",09,9,6.2
"Clinton School District","=""0270011""",10,11,7.1
"Clinton School District","=""0270011""",11,12,8.5
"Clinton School District","=""0270011""",12,19,14.7
"Colchester School District","=""0280011""","K","N/A","N/A"
"Colchester School District","=""0280011""",01,"N/A","N/A"
"Colchester School District","=""0280011""",02,"N/A","N/A"
"Colchester School District","=""0280011""",03,"*","*"
"Colchester School District","=""0280011""",04,"N/A","N/A"
"Colchester School District","=""0280011""",05,"*","*"
"Colchester School District","=""0280011""",06,"*","*"
"Colchester School District","=""0280011""",07,12,6.2
"Colchester School District","=""0280011""",08,13,6.3
"Colchester School District","=""0280011""",09,17,8.1
"Colchester School District","=""0280011""",10,8,4.3
"Colchester School District","=""0280011""",11,15,7.7
"Colchester School District","=""0280011""",12,22,9.6
"Colebrook School District","=""0290011""","K","N/A","*"
"Colebrook School District","=""0290011""",01,"*","*"
"Colebrook School District","=""0290011""",02,"N/A","*"
"Colebrook School District","=""0290011""",03,"N/A","*"
"Colebrook School District","=""0290011""",04,"*","*"
"Colebrook School District","=""0290011""",05,"*","*"
"Colebrook School District","=""0290011""",06,"*","*"
"Columbia School District","=""0300011""","K","N/A","N/A"
"Columbia School District","=""0300011""",01,"N/A","N/A"
"Columbia School District","=""0300011""",02,"N/A","N/A"
"Columbia School District","=""0300011""",03,"N/A","N/A"
"Columbia School District","=""0300011""",04,"*","*"
"Columbia School District","=""0300011""",05,"N/A","N/A"
"Columbia School District","=""0300011""",06,"*","*"
"Columbia School District","=""0300011""",07,7,12.7
"Columbia School District","=""0300011""",08,"*","*"
"Columbia School District","=""0300011""",09,"N/A","*"
"Columbia School District","=""0300011""",11,"N/A","*"
"Columbia School District","=""0300011""",12,"N/A","*"
"Common Ground High School District","=""2680013""",09,8,12.3
"Common Ground High School District","=""2680013""",10,"*","*"
"Common Ground High School District","=""2680013""",11,"*","*"
"Common Ground High School District","=""2680013""",12,"*","*"
"Connecticut Technical Education and Career System","=""9000016""",09,530,17.7
"Connecticut Technical Education and Career System","=""9000016""",10,471,17.6
"Connecticut Technical Education and Career System","=""9000016""",11,349,14.2
"Connecticut Technical Education and Career System","=""9000016""",12,403,16.9
"Cooperative Educational Services","=""2430014""","K","*","*"
"Cooperative Educational Services","=""2430014""",01,"N/A","N/A"
"Cooperative Educational Services","=""2430014""",02,"N/A","N/A"
"Cooperative Educational Services","=""2430014""",03,"*","*"
"Cooperative Educational Services","=""2430014""",04,"*","*"
"Cooperative Educational Services","=""2430014""",05,"*","*"
"Cooperative Educational Services","=""2430014""",06,6,8.3
"Cooperative Educational Services","=""2430014""",07,"*","*"
"Cooperative Educational Services","=""2430014""",08,"*","*"
"Cooperative Educational Services","=""2430014""",09,"N/A","N/A"
"Cooperative Educational Services","=""2430014""",10,"*","*"
"Cooperative Educational Services","=""2430014""",11,"*","*"
"Cooperative Educational Services","=""2430014""",12,"*","*"
"Cornwall School District","=""0310011""","K","N/A","*"
"Cornwall School District","=""0310011""",01,"N/A","*"
"Cornwall School District","=""0310011""",02,"N/A","*"
"Cornwall School District","=""0310011""",03,"N/A","*"
"Cornwall School District","=""0310011""",04,"N/A","*"
"Cornwall School District","=""0310011""",05,"*","*"
"Cornwall School District","=""0310011""",06,"N/A","*"
"Cornwall School District","=""0310011""",07,"N/A","*"
"Cornwall School District","=""0310011""",08,"N/A","*"
"Coventry School District","=""0320011""","K","*","*"
"Coventry School District","=""0320011""",01,"*","*"
"Coventry School District","=""0320011""",02,"N/A","N/A"
"Coventry School District","=""0320011""",03,"*","*"
"Coventry School District","=""0320011""",04,"N/A","N/A"
"Coventry School District","=""0320011""",05,"*","*"
"Coventry School District","=""0320011""",06,"*","*"
"Coventry School District","=""0320011""",07,"*","*"
"Coventry School District","=""0320011""",08,6,4.6
"Coventry School District","=""0320011""",09,7,6.0
"Coventry School District","=""0320011""",10,"*","*"
"Coventry School District","=""0320011""",11,6,5.8
"Coventry School District","=""0320011""",12,"*","*"
"Cromwell School District","=""0330011""","K","*","*"
"Cromwell School District","=""0330011""",01,"*","*"
"Cromwell School District","=""0330011""",02,"*","*"
"Cromwell School District","=""0330011""",03,11,6.7
"Cromwell School District","=""0330011""",04,10,7.2
"Cromwell School District","=""0330011""",05,8,5.2
"Cromwell School District","=""0330011""",06,9,6.2
"Cromwell School District","=""0330011""",07,17,9.1
"Cromwell School District","=""0330011""",08,13,9.2
"Cromwell School District","=""0330011""",09,13,9.2
"Cromwell School District","=""0330011""",10,13,9.7
"Cromwell School District","=""0330011""",11,15,11.2
"Cromwell School District","=""0330011""",12,12,7.8
"Danbury School District","=""0340011""","K","*","*"
"Danbury School District","=""0340011""",01,"*","*"
"Danbury School District","=""0340011""",02,"*","*"
"Danbury School District","=""0340011""",03,11,1.2
"Danbury School District","=""0340011""",04,20,2.1
"Danbury School District","=""0340011""",05,24,2.6
"Danbury School District","=""0340011""",06,66,8.1
"Danbury School District","=""0340011""",07,96,11.0
"Danbury School District","=""0340011""",08,88,10.4
"Danbury School District","=""0340011""",09,228,24.4
"Danbury School District","=""0340011""",10,146,17.6
"Danbury School District","=""0340011""",11,126,18.2
"Danbury School District","=""0340011""",12,127,16.5
"Darien School District","=""0350011""","K","N/A","N/A"
"Darien School District","=""0350011""",01,"N/A","N/A"
"Darien School District","=""0350011""",02,"N/A","N/A"
"Darien School District","=""0350011""",03,"N/A","N/A"
"Darien School District","=""0350011""",04,"*","*"
"Darien School District","=""0350011""",05,"*","*"
"Darien School District","=""0350011""",06,"N/A","N/A"
"Darien School District","=""0350011""",07,"*","*"
"Darien School District","=""0350011""",08,"*","*"
"Darien School District","=""0350011""",09,8,2.4
"Darien School District","=""0350011""",10,26,7.2
"Darien School District","=""0350011""",11,16,4.7
"Darien School District","=""0350011""",12,20,5.7
"Deep River School District","=""0360011""","K","N/A","N/A"
"Deep River School District","=""0360011""",01,"N/A","N/A"
"Deep River School District","=""0360011""",02,"N/A","N/A"
"Deep River School District","=""0360011""",03,"*","*"
"Deep River School District","=""0360011""",04,"N/A","N/A"
"Deep River School District","=""0360011""",05,"N/A","N/A"
"Deep River School District","=""0360011""",06,"*","*"
"Department of Mental Health and Addiction Services","=""3370015""",12,"N/A","*"
"Derby School District","=""0370011""","K","*","*"
"Derby School District","=""0370011""",01,"*","*"
"Derby School District","=""0370011""",02,6,6.7
"Derby School District","=""0370011""",03,"*","*"
"Derby School District","=""0370011""",04,"*","*"
"Derby School District","=""0370011""",05,11,9.2
"Derby School District","=""0370011""",06,24,18.9
"Derby School District","=""0370011""",07,23,21.3
"Derby School District","=""0370011""",08,37,29.6
"Derby School District","=""0370011""",09,17,16.5
"Derby School District","=""0370011""",10,15,14.9
"Derby School District","=""0370011""",11,9,12.9
"Derby School District","=""0370011""",12,15,17.6
"East Granby School District","=""0400011""","K","N/A","N/A"
"East Granby School District","=""0400011""",01,"N/A","N/A"
"East Granby School District","=""0400011""",02,"*","*"
"East Granby School District","=""0400011""",03,"*","*"
"East Granby School District","=""0400011""",04,"*","*"
"East Granby School District","=""0400011""",05,"N/A","N/A"
"East Granby School District","=""0400011""",06,"*","*"
"East Granby School District","=""0400011""",07,"*","*"
"East Granby School District","=""0400011""",08,"*","*"
"East Granby School District","=""0400011""",09,7,9.9
"East Granby School District","=""0400011""",10,6,11.1
"East Granby School District","=""0400011""",11,6,8.0
"East Granby School District","=""0400011""",12,6,10.2
"East Haddam School District","=""0410011""","K","N/A","N/A"
"East Haddam School District","=""0410011""",01,"N/A","N/A"
"East Haddam School District","=""0410011""",02,"N/A","N/A"
"East Haddam School District","=""0410011""",03,"N/A","N/A"
"East Haddam School District","=""0410011""",04,"*","*"
"East Haddam School District","=""0410011""",05,"*","*"
"East Haddam School District","=""0410011""",06,"*","*"
"East Haddam School District","=""0410011""",07,"*","*"
"East Haddam School District","=""0410011""",08,"*","*"
"East Haddam School District","=""0410011""",09,"*","*"
"East Haddam School District","=""0410011""",10,"*","*"
"East Haddam School District","=""0410011""",11,13,17.3
"East Haddam School District","=""0410011""",12,18,21.4
"East Hampton School District","=""0420011""","K","N/A","N/A"
"East Hampton School District","=""0420011""",01,"N/A","N/A"
"East Hampton School District","=""0420011""",02,"*","*"
"East Hampton School District","=""0420011""",03,"N/A","N/A"
"East Hampton School District","=""0420011""",04,"*","*"
"East Hampton School District","=""0420011""",05,"*","*"
"East Hampton School District","=""0420011""",06,"*","*"
"East Hampton School District","=""0420011""",07,9,6.4
"East Hampton School District","=""0420011""",08,8,5.3
"East Hampton School District","=""0420011""",09,8,6.3
"East Hampton School District","=""0420011""",10,"*","*"
"East Hampton School District","=""0420011""",11,"*","*"
"East Hampton School District","=""0420011""",12,8,7.2
"East Hartford School District","=""0430011""","K","*","*"
"East Hartford School District","=""0430011""",01,"*","*"
"East Hartford School District","=""0430011""",02,"*","*"
"East Hartford School District","=""0430011""",03,14,2.7
"East Hartford School District","=""0430011""",04,12,2.1
"East Hartford School District","=""0430011""",05,18,3.2
"East Hartford School District","=""0430011""",06,120,23.9
"East Hartford School District","=""0430011""",07,90,18.9
"East Hartford School District","=""0430011""",08,88,18.0
"East Hartford School District","=""0430011""",09,159,28.3
"East Hartford School District","=""0430011""",10,135,25.4
"East Hartford School District","=""0430011""",11,115,21.0
"East Hartford School District","=""0430011""",12,88,17.1
"East Haven School District","=""0440011""","K","N/A","N/A"
"East Haven School District","=""0440011""",01,"N/A","N/A"
"East Haven School District","=""0440011""",02,"N/A","N/A"
"East Haven School District","=""0440011""",03,"N/A","N/A"
"East Haven School District","=""0440011""",04,"*","*"
"East Haven School District","=""0440011""",05,"*","*"
"East Haven School District","=""0440011""",06,17,8.1
"East Haven School District","=""0440011""",07,40,18.1
"East Haven School District","=""0440011""",08,42,19.2
"East Haven School District","=""0440011""",09,45,16.3
"East Haven School District","=""0440011""",10,36,15.8
"East Haven School District","=""0440011""",11,25,11.7
"East Haven School District","=""0440011""",12,10,4.3
"East Lyme School District","=""0450011""","K","N/A","N/A"
"East Lyme School District","=""0450011""",01,"N/A","N/A"
"East Lyme School District","=""0450011""",02,"N/A","N/A"
"East Lyme School District","=""0450011""",03,"N/A","N/A"
"East Lyme School District","=""0450011""",04,"N/A","N/A"
"East Lyme School District","=""0450011""",05,"*","*"
"East Lyme School District","=""0450011""",06,"*","*"
"East Lyme School District","=""0450011""",07,12,5.7
"East Lyme School District","=""0450011""",08,15,6.9
"East Lyme School District","=""0450011""",09,11,4.0
"East Lyme School District","=""0450011""",10,6,2.5
"East Lyme School District","=""0450011""",11,14,5.5
"East Lyme School District","=""0450011""",12,21,7.2
